id,nama_node1,nama_node2,kode_node1,kode_node2,kode_jalan,tanggal_mulai,tanggal_selesai,nama_jalan,kelurahan,kecamatan,panjang_jalan,lebar_jalan,luasan_pengerjaan,jenis_pekerjaan,deskripsi_pembangunan
"331,"""","""","""","""","""",2022-01-05T00:00:00,2022-01-05T00:00:00,JL. ZAMHURI,RUNGKUT KIDUL,RUNGKUT,10,2,13,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",KANCINGAN"
"332,"""","""","""","""","""",2022-01-26T00:00:00,2022-01-26T00:00:00,JL. BANGKINGAN,BANGKINGAN,LAKARSANTRI,18,2,27,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PAVING"
"333,"""","""","""","""","""",2022-01-28T00:00:00,2022-01-28T00:00:00,JL. BANGKINGAN TIMUR,Bangkingan,Lakarsantri,6,0.5,3,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PAVING"
"334,"""","""","""","""","""",2022-01-15T00:00:00,2022-01-15T00:00:00,JL. BANYU URIP,BANYU URIP,SAWAHAN,13.95,3,13.95,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PAVING"
"335,"""","""","""","""","""",2022-01-14T00:00:00,2022-01-16T00:00:00,JL. BINANGUN I,Lidah Kulon,Lakarsantri,14,1.92,26.88,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PAVING"
"336,"""","""","""","""","""",2022-01-14T00:00:00,2022-01-18T00:00:00,JL. BOGORAMI 1,Bulak,Bulak,4.5,1,4.5,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PAVING"
"337,"""","""","""","""","""",2022-01-03T00:00:00,2022-01-03T00:00:00,JL. DARMO PERMAI III,PRADAH KALI KENDAL,DUKUH PAKIS,2.4,6,2.4,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PAVING"
"338,"""","""","""","""","""",2022-01-15T00:00:00,2022-01-15T00:00:00,JL. IR. SOEKARNO,KALIJUDAN,MULYOREJO,4.1860465116279,3,4.1860465116279,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PAVING"
"339,"""","""","""","""","""",2022-01-10T00:00:00,2022-01-10T00:00:00,JL. JAMBANGAN,JAMBANGAN,JAMBANGAN,52,2.5,156,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PAVING"
"340,"""","""","""","""","""",2022-01-17T00:00:00,2022-01-26T00:00:00,JL. JEMUR ANDAYANI X,Siwalankerto,Wonocolo,51.5,26,1339,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PAVING"
"341,"""","""","""","""","""",2022-01-25T00:00:00,2022-01-28T00:00:00,JL. KALIBOKOR GG 8,Pucang Sewu,Gubeng,18,1,18,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PAVING"
"342,"""","""","""","""","""",2022-01-20T00:00:00,2022-01-20T00:00:00,JL. KEBON ROJO,KREMBANGAN SELATAN,KREMBANGAN,4.6511627906977,2,4.6511627906977,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PAVING"
"343,"""","""","""","""","""",2022-01-28T00:00:00,2022-01-31T00:00:00,JL. KRUKAH LAMA,Ngagelrejo,Wonokromo,39,1.5,58.5,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PAVING"
"344,"""","""","""","""","""",2022-01-17T00:00:00,2022-01-17T00:00:00,JL. MEDAYU UTARA I,Medokan Ayu,Rungkut,2.5,1,2.5,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PAVING"
"345,"""","""","""","""","""",2022-01-20T00:00:00,2022-01-20T00:00:00,JL. PAHLAWAN,BUBUTAN,BUBUTAN,2.3255813953488,5,2.3255813953488,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PAVING"
"346,"""","""","""","""","""",2022-01-31T00:00:00,2022-01-31T00:00:00,JL. POGOT BARU,TANAH KALIKEDINDING,KENJERAN,28,3,56,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PAVING"
"347,"""","""","""","""","""",2022-01-26T00:00:00,2022-01-31T00:00:00,JL. RUNGKUT MAPAN UTARA,Rungkut Tengah,Gn. Anyar,128,1.5,192,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PAVING"
"348,"""","""","""","""","""",2022-01-18T00:00:00,2022-01-20T00:00:00,JL. RUNGKUT MENANGGAL HARAPAN,Rungkut Menanggal,Gn. Anyar,3.5,1.5,6,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PAVING"
"349,"""","""","""","""","""",2022-01-15T00:00:00,2022-01-15T00:00:00,JL. SEPAT LIDAH KULON,Lidah Kulon,Lakarsantri,1.4,1.4,1.96,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PAVING"
"350,"""","""","""","""","""",2022-01-13T00:00:00,2022-01-15T00:00:00,JL. SIDOTOPO WETAN BARU RW VI,Sidotopo Wetan,Kenjeran,9,1.2,10.8,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PAVING"
"351,"""","""","""","""","""",2022-01-17T00:00:00,2022-01-20T00:00:00,JL. SIKATAN LEBAR RT. 01 RW. 05,Manukan Wetan,Tandes,16.5,3.7,61.05,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PAVING"
"352,"""","""","""","""","""",2022-01-21T00:00:00,2022-01-21T00:00:00,JL. SIWALANKERTO UTARA,Siwalankerto,Wonocolo,1,0.5,0.5,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PAVING"
"353,"""","""","""","""","""",2022-01-17T00:00:00,2022-01-25T00:00:00,JL. SUMBERREJO MAKMUR GANG VI,Sumberrejo,Pakal,47,0.4,18.8,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PAVING"
"354,"""","""","""","""","""",2022-01-10T00:00:00,2022-01-31T00:00:00,JL. TANJUNG IV,Morokrembangan,Krembangan,49,2.5,122.5,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PAVING"
"355,"""","""","""","""","""",2022-01-10T00:00:00,2022-01-16T00:00:00,JL. TENGGER REJO MULYO,Kandangan,Benowo,75,1.95,146.25,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PAVING"
"356,"""","""","""","""","""",2022-01-05T00:00:00,2022-01-05T00:00:00,JL. WALIKOTA MUSTAJAB,KETABANG,GENTENG,29.21,2,29.21,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PAVING"
"357,"""","""","""","""","""",2022-01-05T00:00:00,2022-01-05T00:00:00,JL. YOS SUDARSO,EMBONG KALIASIN,GENTENG,2.33,2,2.33,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PAVING"
"358,"""","""","""","""","""",2022-01-13T00:00:00,2022-01-17T00:00:00,JL. BUNGURAN,Bongkaran,Pabean Cantikan,152,1.5,228,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PENGERUKAN"
"359,"""","""","""","""","""",2022-01-24T00:00:00,2022-01-24T00:00:00,JL. KEDUNGSARI,KEDUNG DORO,TEGALSARI,14.4,0.6,8.64,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PERBAIKAN KERAMIK"
"360,"""","""","""","""","""",2022-01-07T00:00:00,2022-01-07T00:00:00,JL. KERTAJAYA INDAH,MANYAR SABRANGAN,MULYOREJO,2.4,3,1.44,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PERBAIKAN KERAMIK"
"361,"""","""","""","""","""",2022-01-22T00:00:00,2022-01-22T00:00:00,JL. RAJAWALI,KEMAYORAN,KREMBANGAN,14.4,0.6,8.64,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PERBAIKAN KERAMIK"
"362,"""","""","""","""","""",2022-01-27T00:00:00,2022-01-27T00:00:00,JL. SIWALANKERTO,SIWALANKERTO,WONOCOLO,4.8,0.6,2.88,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PERBAIKAN KERAMIK"
"363,"""","""","""","""","""",2022-01-27T00:00:00,2022-01-27T00:00:00,JL. URIP SUMOHARJO,KEPUTRAN,TEGALSARI,12,0.6,7.2,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PERBAIKAN KERAMIK"
"364,"""","""","""","""","""",2022-01-06T00:00:00,2022-01-06T00:00:00,JL. A YANI FRONTAGE,WONOKROMO,WONOKROMO,33.6,3,15.3,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PLESTERAN"
"365,"""","""","""","""","""",2022-01-15T00:00:00,2022-01-15T00:00:00,JL. BANYU URIP,BANYU URIP,SAWAHAN,4,3,12,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PLESTERAN"
"366,"""","""","""","""","""",2022-01-04T00:00:00,2022-01-04T00:00:00,JL. BASUKI RAHMAT,EMBONG KALIASIN,GENTENG,4.2,1,2.1,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PLESTERAN"
"367,"""","""","""","""","""",2022-01-03T00:00:00,2022-01-03T00:00:00,JL. BLAURAN NO. 32,SAWAHAN,SAWAHAN,3.6,0.5,1.8,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PLESTERAN"
"368,"""","""","""","""","""",2022-01-31T00:00:00,2022-01-31T00:00:00,JL. DHARMAWANGSA,KERTAJAYA,GUBENG,12,2,6.48,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PLESTERAN"
"369,"""","""","""","""","""",2022-01-11T00:00:00,2022-01-11T00:00:00,JL. DIPONEGORO,DR. SOETOMO,TEGALSARI,7.2,0.5,3.6,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PLESTERAN"
"370,"""","""","""","""","""",2022-01-21T00:00:00,2022-01-21T00:00:00,JL. DUPAK,DUPAK,BUBUTAN,47.2,0.9,39.6,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PLESTERAN"
"371,"""","""","""","""","""",2022-01-08T00:00:00,2022-01-08T00:00:00,JL. EMBONG MALANG,KEDUNGDORO,TEGALSARI,4.2,3,2.1,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PLESTERAN"
"372,"""","""","""","""","""",2022-01-05T00:00:00,2022-01-05T00:00:00,JL. GUBERNUR SURYO,EMBONG KALIASIN,GENTENG,4.2,1,2.1,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PLESTERAN"
"373,"""","""","""","""","""",2022-01-13T00:00:00,2022-01-13T00:00:00,JL. HR MUHAMMAD,PRADAHKALI KENDAL.,DUKUH PAKIS,55,2,24.75,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PLESTERAN"
"374,"""","""","""","""","""",2022-01-10T00:00:00,2022-01-10T00:00:00,JL. IMAM BONJOL,DR. SOETOMO,TEGALSARI,30,2,27,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PLESTERAN"
"375,"""","""","""","""","""",2022-01-13T00:00:00,2022-01-13T00:00:00,JL. JEMURSARI,JEMUR WONOSARI,WONOCOLO,8.4,3,4.68,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PLESTERAN"
"376,"""","""","""","""","""",2022-01-07T00:00:00,2022-01-07T00:00:00,JL. JOYOBOYO,SAWUNGGALING,WONOKROMO,36,0.9,32.4,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PLESTERAN"
"377,"""","""","""","""","""",2022-01-24T00:00:00,2022-01-24T00:00:00,JL. KEDUNGSARI,KEDUNG DORO,TEGALSARI,30,0.6,15,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PLESTERAN"
"378,"""","""","""","""","""",2022-01-03T00:00:00,2022-01-03T00:00:00,JL. KENJERAN,GADING,KENJERAN,40,3,18,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PLESTERAN"
"379,"""","""","""","""","""",2022-01-18T00:00:00,2022-01-18T00:00:00,JL. KEPANJEN,KREMBANGAN SELATAN,KREMBANGAN,4,3,8,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PLESTERAN"
"380,"""","""","""","""","""",2022-01-07T00:00:00,2022-01-07T00:00:00,JL. KERTAJAYA INDAH,MANYAR SABRANGAN,MULYOREJO,16.8,3,10.08,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PLESTERAN"
"381,"""","""","""","""","""",2022-01-05T00:00:00,2022-01-05T00:00:00,""JL. KUSUMA BANGSA DEPAN NO. 128, THR"",TAMBAKSARI,TAMBAKSARI,36,0.6,21.6,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PLESTERAN"
"382,"""","""","""","""","""",2022-01-27T00:00:00,2022-01-27T00:00:00,JL. KUTISARI INDAH BARAT,TENGGILIS MEJOYO,KUTISARI,30,2,32,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PLESTERAN"
"383,"""","""","""","""","""",2022-01-06T00:00:00,2022-01-06T00:00:00,JL. MANUKAN KULON,MANUKAN KULON,TANDES,9.6,3,9.6,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PLESTERAN"
"384,"""","""","""","""","""",2022-01-04T00:00:00,2022-01-04T00:00:00,JL. MAYJEND SUNGKONO,PAKIS,SAWAHAN,3.6,0.5,1.8,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PLESTERAN"
"385,"""","""","""","""","""",2022-01-09T00:00:00,2022-01-09T00:00:00,JL. PAKIS TIRTOSARI III DEPAN PERSIL 102,PAKIS,SAWAHAN,6,1.5,9,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PLESTERAN"
"386,"""","""","""","""","""",2022-01-15T00:00:00,2022-01-15T00:00:00,JL. PANJANG JIWO,PANJANG JIWO,TENGGILIS MEJOYO,3.6,3,1.8,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PLESTERAN"
"387,"""","""","""","""","""",2022-01-03T00:00:00,2022-01-03T00:00:00,JL. PASAR KEMBANG NO. 124,WONOREJO,TEGALSARI,3.6,0.5,1.8,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PLESTERAN"
"388,"""","""","""","""","""",2022-01-26T00:00:00,2022-01-26T00:00:00,JL. PROF. DR. MOESTOPO,PACAR KELING,TAMBAKSARI,11,2,9.9,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PLESTERAN"
"389,"""","""","""","""","""",2022-01-22T00:00:00,2022-01-22T00:00:00,JL. RAJAWALI,KEMAYORAN,KREMBANGAN,10.8,0.6,5.4,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PLESTERAN"
"390,"""","""","""","""","""",2022-01-17T00:00:00,2022-01-17T00:00:00,JL. RAYA DUKUH KUPANG,DUKUH KUPANG,DUKUH PAKIS,3,3,6,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PLESTERAN"
"391,"""","""","""","""","""",2022-01-06T00:00:00,2022-01-06T00:00:00,JL. RAYA SEMEMI,SEMEMI,BENOWO,4.8,1,4.8,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PLESTERAN"
"392,"""","""","""","""","""",2022-01-13T00:00:00,2022-01-13T00:00:00,JL. RAYA WIYUNG,WIYUNG,WIYUNG,3.6,0.5,1.8,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PLESTERAN"
"393,"""","""","""","""","""",2022-01-27T00:00:00,2022-01-27T00:00:00,JL. SIWALANKERTO,SIWALANKERTO,WONOCOLO,8.4,0.6,4.68,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PLESTERAN"
"394,"""","""","""","""","""",2022-01-03T00:00:00,2022-01-03T00:00:00,JL. TAMBAK SARI,TAMBAKSARI,TAMBAKSARI,85.4,2.6,48.06,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PLESTERAN"
"395,"""","""","""","""","""",2022-01-06T00:00:00,2022-01-06T00:00:00,JL. TEMBAAN,BUBUTAN,BUBUTAN,14.4,2,7.2,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PLESTERAN"
"396,"""","""","""","""","""",2022-01-27T00:00:00,2022-01-27T00:00:00,JL. URIP SUMOHARJO,KEPUTRAN,TEGALSARI,21.6,0.6,12.96,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PLESTERAN"
"397,"""","""","""","""","""",2022-01-05T00:00:00,2022-01-05T00:00:00,JL. WALIKOTA MUSTAJAB,KETABANG,GENTENG,70,2,31.5,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PLESTERAN"
"398,"""","""","""","""","""",2022-01-24T00:00:00,2022-01-24T00:00:00,JL. WIDODAREN,SAWAHAN,SAWAHAN,21,0.5,10.5,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PLESTERAN"
"399,"""","""","""","""","""",2022-01-05T00:00:00,2022-01-05T00:00:00,JL. YOS SUDARSO,EMBONG KALIASIN,GENTENG,45,2,40.5,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",PLESTERAN"
"400,"""","""","""","""","""",2022-01-06T00:00:00,2022-01-06T00:00:00,JL. A YANI FRONTAGE,WONOKROMO,WONOKROMO,8,3,8,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",TAMBAL LUBANG"
"401,"""","""","""","""","""",2022-01-15T00:00:00,2022-01-15T00:00:00,JL. A. R. HAKIM,KEPUTIH,SUKOLILO,22,3,51,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",TAMBAL LUBANG"
"402,"""","""","""","""","""",2022-01-10T00:00:00,2022-01-10T00:00:00,JL. ALAS MALANG,BRINGIN,SAMBIKEREP,8,1.5,12,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",TAMBAL LUBANG"
"403,"""","""","""","""","""",2022-01-12T00:00:00,2022-01-12T00:00:00,JL. AMBENGAN,KETABANG,GENTENG,37,3,57,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",TAMBAL LUBANG"
"404,"""","""","""","""","""",2022-01-11T00:00:00,2022-01-11T00:00:00,JL. BABAT JERAWAT,BABAT JERAWAT,PAKAL,41,3,84,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",TAMBAL LUBANG"
"405,"""","""","""","""","""",2022-01-14T00:00:00,2022-01-14T00:00:00,JL. BABATAN UNESA,BABATAN,WIYUNG,35,2,42,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",TAMBAL LUBANG"
"406,"""","""","""","""","""",2022-01-08T00:00:00,2022-01-08T00:00:00,JL. BALONGSARI,BALONGSARI,TANDES,7,4,28,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",TAMBAL LUBANG"
"407,"""","""","""","""","""",2022-01-13T00:00:00,2022-01-13T00:00:00,JL. BALONGSARI TAMA,BALONGSARI,TANDES,77,2,131,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",TAMBAL LUBANG"
"408,"""","""","""","""","""",2022-01-07T00:00:00,2022-01-07T00:00:00,JL. BANDA,GUBENG,GUBENG,17,3,45,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",TAMBAL LUBANG"
"409,"""","""","""","""","""",2022-01-15T00:00:00,2022-01-15T00:00:00,JL. BANYU URIP,BANYU URIP,SAWAHAN,6,3,9,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",TAMBAL LUBANG"
"410,"""","""","""","""","""",2022-01-04T00:00:00,2022-01-04T00:00:00,JL. BASUKI RAHMAT,EMBONG KALIASIN,GENTENG,2,1,2,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",TAMBAL LUBANG"
"411,"""","""","""","""","""",2022-01-15T00:00:00,2022-01-15T00:00:00,JL. BENDUL MERISI,BENDUL MERISI,WONOCOLO,35,1,43,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",TAMBAL LUBANG"
"412,"""","""","""","""","""",2022-01-15T00:00:00,2022-01-15T00:00:00,JL. BENOWO,BENOWO,PAKAL,26,2,47,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",TAMBAL LUBANG"
"413,"""","""","""","""","""",2022-01-05T00:00:00,2022-01-05T00:00:00,JL. BENTENG,UJUNG,SEMAMPIR,13,3,26,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",TAMBAL LUBANG"
"414,"""","""","""","""","""",2022-01-10T00:00:00,2022-01-10T00:00:00,JL. BIBIS KARAH,KARAH,JAMBANGAN,7,1,7,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",TAMBAL LUBANG"
"415,"""","""","""","""","""",2022-01-06T00:00:00,2022-01-06T00:00:00,JL. BILITON / SULAWESI,GUBENG,GUBENG,37,2,65,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",TAMBAL LUBANG"
"416,"""","""","""","""","""",2022-01-07T00:00:00,2022-01-07T00:00:00,JL. BONGKARAN,BONGKARAN,PABEAN CANTIKAN,31,3,74,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",TAMBAL LUBANG"
"417,"""","""","""","""","""",2022-01-06T00:00:00,2022-01-06T00:00:00,JL. BRATANG JAYA DEPAN NO. 57,BARATAJAYA,GUBENG,1,1,1,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",TAMBAL LUBANG"
"418,"""","""","""","""","""",2022-01-05T00:00:00,2022-01-05T00:00:00,JL. BRONGGALAN BARU II,PACAR KEMBANG,TAMBAKSARI,6,2,12,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",TAMBAL LUBANG"
"419,"""","""","""","""","""",2022-01-15T00:00:00,2022-01-15T00:00:00,JL. BUBUTAN,BUBUTAN,BUBUTAN,29,2,50,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",TAMBAL LUBANG"
"420,"""","""","""","""","""",2022-01-11T00:00:00,2022-01-11T00:00:00,JL. BULAKSARI NO. 17,WONOKUSUMO,SEMAMPIR,14,3,42,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",TAMBAL LUBANG"
"421,"""","""","""","""","""",2022-01-13T00:00:00,2022-01-17T00:00:00,JL. BUNGURAN,Bongkaran,Pabean Cantikan,17,1.5,40,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",TAMBAL LUBANG"
"422,"""","""","""","""","""",2022-01-15T00:00:00,2022-01-15T00:00:00,JL. DARMO INDAH TIMUR 6,KARANG POH,TANDES,43,1.5,45.5,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",TAMBAL LUBANG"
"423,"""","""","""","""","""",2022-01-15T00:00:00,2022-01-15T00:00:00,JL. DARMO PERMAI TIMUR,PRADAH KALIKENDAL,DUKUH PAKIS,18,1,18,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",TAMBAL LUBANG"
"424,"""","""","""","""","""",2022-01-05T00:00:00,2022-01-05T00:00:00,JL. DARMO SATELIT,TANJUNGSARI,SUKOMANUNGGAL,33,4,82,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",TAMBAL LUBANG"
"425,"""","""","""","""","""",2022-01-13T00:00:00,2022-01-13T00:00:00,JL. DHARMAHUSADA III,PACAR KEMBANG,TAMBAKSARI,38,3,62,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",TAMBAL LUBANG"
"426,"""","""","""","""","""",2022-01-10T00:00:00,2022-01-10T00:00:00,JL. DHARMAHUSADA INDAH III,MOJO,MULYOREJO,38,4,118,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",TAMBAL LUBANG"
"427,"""","""","""","""","""",2022-01-07T00:00:00,2022-01-07T00:00:00,JL. DHARMAHUSADA INDAH UTARA XIV,MULYOREJO,MULYOREJO,7,3,21,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",TAMBAL LUBANG"
"428,"""","""","""","""","""",2022-01-07T00:00:00,2022-01-07T00:00:00,JL. DR SOETOMO,DR. SOETOMO,TEGALSARI,4,3,10,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",TAMBAL LUBANG"
"429,"""","""","""","""","""",2022-01-12T00:00:00,2022-01-12T00:00:00,JL. DUKUH KUKUN,BABAT JERAWAT,PAKAL,22,3,60,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",TAMBAL LUBANG"
"430,"""","""","""","""","""",2022-01-08T00:00:00,2022-01-08T00:00:00,JL. DUKUH KUPANG,DUKUH KUPANG,DUKUH PAKIS,20,0.5,15,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",TAMBAL LUBANG"
"431,"""","""","""","""","""",2022-01-07T00:00:00,2022-01-07T00:00:00,JL. DUKUH KUPANG XX,DUKUH KUPANG,DUKUH PAKIS,18,3,46,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",TAMBAL LUBANG"
"432,"""","""","""","""","""",2022-01-07T00:00:00,2022-01-07T00:00:00,JL. DUKUH KUPANG XXV,DUKUH KUPANG,DUKUH PAKIS,19,3,45,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",TAMBAL LUBANG"
"433,"""","""","""","""","""",2022-01-13T00:00:00,2022-01-13T00:00:00,JL. DUKUH LANGKIR,BABAT JERAWAT,PAKAKL,56,3,103,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",TAMBAL LUBANG"
"434,"""","""","""","""","""",2022-01-12T00:00:00,2022-01-12T00:00:00,JL. DUKUH SENDANG BULU,BABAT JERAWAT,PAKAL,31,3,62,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",TAMBAL LUBANG"
"435,"""","""","""","""","""",2022-01-06T00:00:00,2022-01-06T00:00:00,JL. DUPAK RUKUN,DUPAK,KREMBANGAN,23,3,58,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",TAMBAL LUBANG"
"436,"""","""","""","""","""",2022-01-08T00:00:00,2022-01-08T00:00:00,JL. EMBONG MALANG,KEDUNGDORO,TEGALSARI,80,3,155,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",TAMBAL LUBANG"
"437,"""","""","""","""","""",2022-01-14T00:00:00,2022-01-14T00:00:00,JL. GADEL TIMUR,KARANG POH,TANDES,55,3,130,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",TAMBAL LUBANG"
"438,"""","""","""","""","""",2022-01-11T00:00:00,2022-01-11T00:00:00,JL. GAYUNG KEBONSARI TIMUR,GAYUNGAN,GAYUNGAN,34,1,54,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",TAMBAL LUBANG"
"439,"""","""","""","""","""",2022-01-06T00:00:00,2022-01-06T00:00:00,JL. GEBANG LOR,GEBANG PUTIH,SUKOLILO,26,1.5,58,""Pemeliharaan Rutin Jalan, Jembatan, dan Kelengkapannya"",TAMBAL LUBANG"
